layer,dataset,ratio,method,selection_seed,training_seeds_using_file,selected_indices_sha256,selected_indices_path,selection_metrics_path,local_npy_available,dataset_label,method_label,ratio_label
A_public_final,tissuemnist,0.05,el2n,42,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/el2n/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/el2n/seed42/selection_metrics.json,False,Tissue,EL2N,5%
A_public_final,tissuemnist,0.05,eva,42,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/eva/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/eva/seed42/selection_metrics.json,False,Tissue,EVA,5%
A_public_final,tissuemnist,0.05,facility,42,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/facility/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/facility/seed42/selection_metrics.json,False,Tissue,Facility,5%
A_public_final,tissuemnist,0.05,forgetting,42,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/forgetting/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/forgetting/seed42/selection_metrics.json,False,Tissue,Forgetting,5%
A_public_final,tissuemnist,0.05,fps,42,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/fps/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/fps/seed42/selection_metrics.json,False,Tissue,FPS,5%
A_public_final,tissuemnist,0.05,fps,43,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/fps/seed43/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/fps/seed43/selection_metrics.json,False,Tissue,FPS,5%
A_public_final,tissuemnist,0.05,fps,44,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/fps/seed44/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/fps/seed44/selection_metrics.json,False,Tissue,FPS,5%
A_public_final,tissuemnist,0.05,fps,45,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/fps/seed45/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/fps/seed45/selection_metrics.json,False,Tissue,FPS,5%
A_public_final,tissuemnist,0.05,fps,46,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/fps/seed46/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/fps/seed46/selection_metrics.json,False,Tissue,FPS,5%
A_public_final,tissuemnist,0.05,herding,42,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/herding/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/herding/seed42/selection_metrics.json,False,Tissue,Herding,5%
A_public_final,tissuemnist,0.05,random,42,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/random/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/random/seed42/selection_metrics.json,False,Tissue,Random,5%
A_public_final,tissuemnist,0.05,random,43,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/random/seed43/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/random/seed43/selection_metrics.json,False,Tissue,Random,5%
A_public_final,tissuemnist,0.05,random,44,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/random/seed44/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/random/seed44/selection_metrics.json,False,Tissue,Random,5%
A_public_final,tissuemnist,0.05,random,45,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/random/seed45/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/random/seed45/selection_metrics.json,False,Tissue,Random,5%
A_public_final,tissuemnist,0.05,random,46,"42,43,44,45,46",,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/random/seed46/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/graph_bench/table1_reproduction/outputs/job1_selection/tissuemnist/r0p05/random/seed46/selection_metrics.json,False,Tissue,Random,5%
B_strict_val_checkpoint,bloodmnist,0.02,el2n,42,42,334bc30ef7b2585c702b795f840e31df11b5e6439e1615c5211149fadbe84891,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/el2n/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/el2n/seed42/selection_metrics.json,False,Blood,EL2N,2%
B_strict_val_checkpoint,bloodmnist,0.02,eva,42,42,1434a8e30c6d1a805595f2dc923ca83dbf062f48f95ace01d94f82e9ea2ea498,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/eva/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/eva/seed42/selection_metrics.json,False,Blood,EVA,2%
B_strict_val_checkpoint,bloodmnist,0.02,facility,42,42,b07ef001913453eaf1eacfee96c9e8de36f610f2313ca5c087789b273f35bd39,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/facility/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/facility/seed42/selection_metrics.json,False,Blood,Facility,2%
B_strict_val_checkpoint,bloodmnist,0.02,forgetting,42,42,a1ebfd631688caac4c9951d671e78e26246fcb65f3c33bd83ced864f2563d0c5,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/forgetting/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/forgetting/seed42/selection_metrics.json,False,Blood,Forgetting,2%
B_strict_val_checkpoint,bloodmnist,0.02,fps,42,42,3ca08ab70027e9066d00d7a318f2d083901503b5513e03890cdcf7b092fb0299,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/fps/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/fps/seed42/selection_metrics.json,False,Blood,FPS,2%
B_strict_val_checkpoint,bloodmnist,0.02,graph_a2,42,42,5172a4d967e291669590b73ce004c76a91f1b8058a42648c960fe0d711c2642b,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/graph_a2/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/graph_a2/seed42/selection_metrics.json,False,Blood,Graph-A2,2%
B_strict_val_checkpoint,bloodmnist,0.02,herding,42,42,ac4526125c976c6e2f52626887f9e0b1999a82f9e18c5523f6d41cff4a3836ea,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/herding/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/herding/seed42/selection_metrics.json,False,Blood,Herding,2%
B_strict_val_checkpoint,bloodmnist,0.02,random,42,42,ec622b4f1b2495851bf7fbc635b294b605346ff97cbc9d4ece28fb0e58fcd876,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/random/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p02/random/seed42/selection_metrics.json,False,Blood,Random,2%
B_strict_val_checkpoint,bloodmnist,0.05,el2n,42,42,fd6e7d3f41c4ee704d3f8f97e4eef8379e715508eb5cad92fc502acee2eb7408,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/el2n/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/el2n/seed42/selection_metrics.json,False,Blood,EL2N,5%
B_strict_val_checkpoint,bloodmnist,0.05,eva,42,42,b331684a746edeb1cf53ab4688d691753cce6ac3f0cdf5a2ab0208524a8629e6,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/eva/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/eva/seed42/selection_metrics.json,False,Blood,EVA,5%
B_strict_val_checkpoint,bloodmnist,0.05,facility,42,42,5533b59371957edfc58e4c8887958ca90cd0c57d00a8a63570f7bb8a8d2f00e5,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/facility/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/facility/seed42/selection_metrics.json,False,Blood,Facility,5%
B_strict_val_checkpoint,bloodmnist,0.05,forgetting,42,42,556bd72a881a8a70280fb9621aa7880030eb28cdf6c62d8a2348764cece8d37e,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/forgetting/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/forgetting/seed42/selection_metrics.json,False,Blood,Forgetting,5%
B_strict_val_checkpoint,bloodmnist,0.05,fps,42,42,480dfe35e8478ac551ab255c627d1c35f966bf71a272a299deb6dfa93a478cba,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/fps/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/fps/seed42/selection_metrics.json,False,Blood,FPS,5%
B_strict_val_checkpoint,bloodmnist,0.05,graph_a2,42,42,d06be5ac2f4361ec295fa69b11d06085e4f2cc3a723fd8230120a8c68abc2023,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/graph_a2/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/graph_a2/seed42/selection_metrics.json,False,Blood,Graph-A2,5%
B_strict_val_checkpoint,bloodmnist,0.05,herding,42,42,73742b317ec9bf1d7f72cf1cb6b9afb613fae9a7889378e801033d1836954c31,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/herding/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/herding/seed42/selection_metrics.json,False,Blood,Herding,5%
B_strict_val_checkpoint,bloodmnist,0.05,random,42,42,d9cc9dec932ad6ae4473a7fbe985db326d9834704c632ce78bbada63dfe74020,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/random/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/bloodmnist/r0p05/random/seed42/selection_metrics.json,False,Blood,Random,5%
B_strict_val_checkpoint,pathmnist,0.02,el2n,42,42,1a2fd1050c999d962283f67d24394d5c4a3c36b0cf49eeaf1eb1efee64c5e411,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/el2n/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/el2n/seed42/selection_metrics.json,False,Path,EL2N,2%
B_strict_val_checkpoint,pathmnist,0.02,eva,42,42,5f5a71e43e946db5929c19804cdbb8104baba4b5a09c4e4e5431451050d36a6d,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/eva/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/eva/seed42/selection_metrics.json,False,Path,EVA,2%
B_strict_val_checkpoint,pathmnist,0.02,facility,42,42,5e699d5311e5db93d4b8ecd9f9e36367cf144f5f95040d248fe89c37966c8092,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/facility/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/facility/seed42/selection_metrics.json,False,Path,Facility,2%
B_strict_val_checkpoint,pathmnist,0.02,forgetting,42,42,02d265191bd2b0536673f15a36a6b5e3e5af1d77ea754ff8fa6fa591bdbaa6aa,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/forgetting/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/forgetting/seed42/selection_metrics.json,False,Path,Forgetting,2%
B_strict_val_checkpoint,pathmnist,0.02,fps,42,42,e0e9bfc3a80b2467eb7a3a06fe306850af0149c5d3152f9f30910721fc29735d,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/fps/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/fps/seed42/selection_metrics.json,False,Path,FPS,2%
B_strict_val_checkpoint,pathmnist,0.02,graph_a2,42,42,643ebf4a0682d3ec08eb6ba2e7be07bd1f70ed2753265f25bec48300973ae418,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/graph_a2/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/graph_a2/seed42/selection_metrics.json,False,Path,Graph-A2,2%
B_strict_val_checkpoint,pathmnist,0.02,herding,42,42,850c97759f95596c39f60e5baa28e96e7d4d7d185bafe15e500d85bff4ef3497,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/herding/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/herding/seed42/selection_metrics.json,False,Path,Herding,2%
B_strict_val_checkpoint,pathmnist,0.02,random,42,42,d905a890c8b92d0486472982b302ecdc56d3518d52d86cfe910e03a247d9eabf,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/random/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p02/random/seed42/selection_metrics.json,False,Path,Random,2%
B_strict_val_checkpoint,pathmnist,0.05,el2n,42,42,d2a1eede2e4543fc6f52c113b22ae29e4b4aeab40cdbc232de8442394964b159,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/el2n/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/el2n/seed42/selection_metrics.json,False,Path,EL2N,5%
B_strict_val_checkpoint,pathmnist,0.05,eva,42,42,4141c7ca1cee7fb97a3cbb16111f7a695d132808269b66fe75f657116ccc7a6b,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/eva/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/eva/seed42/selection_metrics.json,False,Path,EVA,5%
B_strict_val_checkpoint,pathmnist,0.05,facility,42,42,1e55b583f6bc2bc9d1fe34bb29b2451febc3aca3da5af3302870e3b63afd136e,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/facility/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/facility/seed42/selection_metrics.json,False,Path,Facility,5%
B_strict_val_checkpoint,pathmnist,0.05,forgetting,42,42,ffba1e243897e6e2378fb41d15d892fdedcb3c2d91d4eb938afbcae955a93fd2,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/forgetting/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/forgetting/seed42/selection_metrics.json,False,Path,Forgetting,5%
B_strict_val_checkpoint,pathmnist,0.05,fps,42,42,ba4af37676fad9170f1f28c54e5c18b69afa94381917ee2e9e5e4c845a0b730a,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/fps/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/fps/seed42/selection_metrics.json,False,Path,FPS,5%
B_strict_val_checkpoint,pathmnist,0.05,graph_a2,42,42,b60ace052d251228dd887ea8fe31f20c7f202cafa14f29fea1a5e22e9542b8f0,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/graph_a2/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/graph_a2/seed42/selection_metrics.json,False,Path,Graph-A2,5%
B_strict_val_checkpoint,pathmnist,0.05,herding,42,42,3b1c84b67c4bcf5c85e5d09faf20b1aac2fef1f6a50f7d4a0994224baaa81a9a,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/herding/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/herding/seed42/selection_metrics.json,False,Path,Herding,5%
B_strict_val_checkpoint,pathmnist,0.05,random,42,42,c2e2b8eabedceaea05db9f9e39b758a3674d07d45bfe845b7349ba6648adad4b,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/random/seed42/selected_indices.npy,/project/PROJECT_ROOT/USER/_archive_fork_20260830/table1_strict_repro/table1_reproduction/outputs/job1_selection_k50_global/pathmnist/r0p05/random/seed42/selection_metrics.json,False,Path,Random,5%
C_path_graph_a2_final,pathmnist,0.02,graph_a2,42,42,81100af020f308e01e3325ef0e551659b9f14a32cede7df33929c9a6e7a6f7c1,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/selection_artifacts/pathmnist_uni_graph_a2_r0p02_s42.npy,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/summary.json,False,Path,Graph-A2,2%
C_path_graph_a2_final,pathmnist,0.02,graph_a2,43,43,81100af020f308e01e3325ef0e551659b9f14a32cede7df33929c9a6e7a6f7c1,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/selection_artifacts/pathmnist_uni_graph_a2_r0p02_s43.npy,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/summary.json,False,Path,Graph-A2,2%
C_path_graph_a2_final,pathmnist,0.02,graph_a2,44,44,81100af020f308e01e3325ef0e551659b9f14a32cede7df33929c9a6e7a6f7c1,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/selection_artifacts/pathmnist_uni_graph_a2_r0p02_s44.npy,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/summary.json,False,Path,Graph-A2,2%
C_path_graph_a2_final,pathmnist,0.02,graph_a2,45,45,81100af020f308e01e3325ef0e551659b9f14a32cede7df33929c9a6e7a6f7c1,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/selection_artifacts/pathmnist_uni_graph_a2_r0p02_s45.npy,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/summary.json,False,Path,Graph-A2,2%
C_path_graph_a2_final,pathmnist,0.02,graph_a2,46,46,81100af020f308e01e3325ef0e551659b9f14a32cede7df33929c9a6e7a6f7c1,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/selection_artifacts/pathmnist_uni_graph_a2_r0p02_s46.npy,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/summary.json,False,Path,Graph-A2,2%
C_path_graph_a2_final,pathmnist,0.05,graph_a2,42,42,c896a7fa5b0d22cf3d74802b8ac802a02db4cfce7c09e1a668f26f343ebea543,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/selection_artifacts/pathmnist_uni_graph_a2_r0p05_s42.npy,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/summary.json,False,Path,Graph-A2,5%
C_path_graph_a2_final,pathmnist,0.05,graph_a2,43,43,c896a7fa5b0d22cf3d74802b8ac802a02db4cfce7c09e1a668f26f343ebea543,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/selection_artifacts/pathmnist_uni_graph_a2_r0p05_s43.npy,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/summary.json,False,Path,Graph-A2,5%
C_path_graph_a2_final,pathmnist,0.05,graph_a2,44,44,c896a7fa5b0d22cf3d74802b8ac802a02db4cfce7c09e1a668f26f343ebea543,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/selection_artifacts/pathmnist_uni_graph_a2_r0p05_s44.npy,/project/PROJECT_ROOT/USER/graph_a2_path_seed42_validation/results/path_multiseed_confirmatory/graph_a2_k50_h2/runs/20260902_183535/summary.json,False,Path,Graph-A2,5%
